Tanggal,Provinsi,Running Sum of divaksin1 (ribu),divaksin1 (ribu)
3/2/2021,Maluku,10.672,0.123
3/3/2021,Maluku,10.972,0.3
3/4/2021,Maluku,11.345,0.373
3/5/2021,Maluku,11.877,0.532
3/6/2021,Maluku,12.425,0.548
3/7/2021,Maluku,12.437,0.012
3/8/2021,Maluku,13.17,0.733
3/9/2021,Maluku,14.479,1.309
3/10/2021,Maluku,16.489,2.01
3/11/2021,Maluku,16.51,0.021
3/12/2021,Maluku,17.869,1.359
3/13/2021,Maluku,19.651,1.782
3/14/2021,Maluku,19.652,0.001
3/15/2021,Maluku,20.783,1.131
3/16/2021,Maluku,23.107,2.324
3/17/2021,Maluku,25.117,2.01
3/18/2021,Maluku,27.103,1.986
3/19/2021,Maluku,29.365,2.262
3/20/2021,Maluku,29.821,0.456
3/21/2021,Maluku,29.836,0.015
3/22/2021,Maluku,31.523,1.687
3/23/2021,Maluku,33.158,1.635
3/24/2021,Maluku,34.459,1.301
3/25/2021,Maluku,35.554,1.095
3/26/2021,Maluku,36.584,1.03
3/27/2021,Maluku,36.818,0.234
3/28/2021,Maluku,37.104,0.286
3/29/2021,Maluku,37.989,0.885
3/30/2021,Maluku,39.324,1.335
3/31/2021,Maluku,40.263,0.939
4/1/2021,Maluku,41.391,1.128
4/2/2021,Maluku,41.402,0.011
4/3/2021,Maluku,41.82,0.418
4/4/2021,Maluku,41.82,0
4/5/2021,Maluku,42.272,0.452
4/6/2021,Maluku,43.499,1.227
4/7/2021,Maluku,44.704,1.205
4/8/2021,Maluku,45.356,0.652
4/9/2021,Maluku,46.651,1.295
4/10/2021,Maluku,47.832,1.181
4/11/2021,Maluku,47.892,0.06
4/12/2021,Maluku,48.448,0.556
4/13/2021,Maluku,48.733,0.285
4/14/2021,Maluku,49.269,0.536
4/15/2021,Maluku,49.953,0.684
4/16/2021,Maluku,51.87,1.917
4/17/2021,Maluku,52.135,0.265
4/18/2021,Maluku,52.224,0.089
4/19/2021,Maluku,52.685,0.461
4/20/2021,Maluku,53.179,0.494
4/21/2021,Maluku,53.825,0.646
4/22/2021,Maluku,54.946,1.121
4/23/2021,Maluku,56.162,1.216
4/24/2021,Maluku,57.043,0.881
4/25/2021,Maluku,57.154,0.111
4/26/2021,Maluku,58.646,1.492
4/27/2021,Maluku,60.307,1.661
4/28/2021,Maluku,61.963,1.656
4/29/2021,Maluku,62.941,0.978
4/30/2021,Maluku,63.84,0.899
5/1/2021,Maluku,63.943,0.103
5/2/2021,Maluku,63.98,0.037
5/3/2021,Maluku,64.543,0.563
5/4/2021,Maluku,64.841,0.298
5/5/2021,Maluku,65.521,0.68
5/6/2021,Maluku,65.792,0.271
5/7/2021,Maluku,66.446,0.654
5/8/2021,Maluku,66.671,0.225
5/9/2021,Maluku,66.674,0.003
5/10/2021,Maluku,67.025,0.351
5/11/2021,Maluku,67.277,0.252
5/12/2021,Maluku,67.329,0.052
5/13/2021,Maluku,67.329,0
5/14/2021,Maluku,67.335,0.006
5/15/2021,Maluku,67.344,0.009
5/16/2021,Maluku,67.344,0
5/17/2021,Maluku,67.465,0.121
5/18/2021,Maluku,67.72,0.255
5/19/2021,Maluku,68.53,0.81
5/20/2021,Maluku,69.176,0.646
5/21/2021,Maluku,69.786,0.61
5/22/2021,Maluku,70.159,0.373
5/23/2021,Maluku,70.264,0.105
5/24/2021,Maluku,71.381,1.117
5/25/2021,Maluku,72.675,1.294
5/26/2021,Maluku,73.352,0.677
5/27/2021,Maluku,75.057,1.705
5/28/2021,Maluku,76.649,1.592
5/29/2021,Maluku,78.511,1.862
5/30/2021,Maluku,79.752,1.241
5/31/2021,Maluku,83.832,4.08
6/1/2021,Maluku,83.835,0.003
6/2/2021,Maluku,84.181,0.346
6/3/2021,Maluku,84.658,0.477
6/4/2021,Maluku,84.988,0.33
6/5/2021,Maluku,85.093,0.105
6/6/2021,Maluku,85.223,0.13
6/7/2021,Maluku,85.814,0.591
6/8/2021,Maluku,86.504,0.69
6/9/2021,Maluku,87.056,0.552
6/10/2021,Maluku,87.523,0.467
6/11/2021,Maluku,88.333,0.81
6/12/2021,Maluku,89.061,0.728
6/13/2021,Maluku,89.347,0.286
6/14/2021,Maluku,90.424,1.077
6/15/2021,Maluku,91.26,0.836
6/16/2021,Maluku,92.759,1.499
6/17/2021,Maluku,93.63,0.871
6/18/2021,Maluku,94.882,1.252
6/19/2021,Maluku,95.952,1.07
6/20/2021,Maluku,96.153,0.201
6/21/2021,Maluku,96.839,0.686
6/22/2021,Maluku,97.52,0.681
6/23/2021,Maluku,98.087,0.567
6/24/2021,Maluku,99.007,0.92
6/25/2021,Maluku,99.825,0.818
6/26/2021,Maluku,111.749,11.924
6/27/2021,Maluku,112.551,0.802
6/28/2021,Maluku,117.493,4.942
6/29/2021,Maluku,123.945,6.452
6/30/2021,Maluku,131.866,7.921
7/1/2021,Maluku,137.071,5.205
7/2/2021,Maluku,142.198,5.127
7/3/2021,Maluku,146.672,4.474
7/4/2021,Maluku,147.746,1.074
7/5/2021,Maluku,152.76,5.014
7/6/2021,Maluku,159.182,6.422
7/7/2021,Maluku,165.498,6.316
7/8/2021,Maluku,170.004,4.506
7/9/2021,Maluku,173.546,3.542
7/10/2021,Maluku,176.118,2.572
7/11/2021,Maluku,176.346,0.228
7/12/2021,Maluku,180.098,3.752
7/13/2021,Maluku,183.446,3.348
7/14/2021,Maluku,186.899,3.453
7/15/2021,Maluku,190.036,3.137
7/16/2021,Maluku,194.939,4.903
7/17/2021,Maluku,198.809,3.87
7/18/2021,Maluku,199.059,0.25
7/19/2021,Maluku,200.714,1.655
7/20/2021,Maluku,200.783,0.069
7/21/2021,Maluku,202.526,1.743
7/22/2021,Maluku,204.477,1.951
7/23/2021,Maluku,207.296,2.819
7/24/2021,Maluku,209.753,2.457
7/25/2021,Maluku,209.912,0.159
7/26/2021,Maluku,212.55,2.638
7/27/2021,Maluku,214.574,2.024
7/28/2021,Maluku,217.093,2.519
7/29/2021,Maluku,219.052,1.959
7/30/2021,Maluku,220.433,1.381
7/31/2021,Maluku,221.745,1.312
8/1/2021,Maluku,221.797,0.052
8/2/2021,Maluku,223.662,1.865
8/3/2021,Maluku,225.567,1.905
8/4/2021,Maluku,227.76,2.193
8/5/2021,Maluku,229.765,2.005
8/6/2021,Maluku,231.728,1.963
8/7/2021,Maluku,233.501,1.773
8/8/2021,Maluku,233.703,0.202
8/9/2021,Maluku,235.749,2.046
8/10/2021,Maluku,237.59,1.841
8/11/2021,Maluku,238.539,0.949
8/12/2021,Maluku,241.566,3.027
8/13/2021,Maluku,243.877,2.311
8/14/2021,Maluku,246.698,2.821
8/15/2021,Maluku,247.25,0.552
8/16/2021,Maluku,250.094,2.844
8/17/2021,Maluku,250.743,0.649
8/18/2021,Maluku,254.173,3.43
8/19/2021,Maluku,256.589,2.416
8/20/2021,Maluku,258.335,1.746
8/21/2021,Maluku,259.923,1.588
8/22/2021,Maluku,260.186,0.263
8/23/2021,Maluku,262.604,2.418
8/24/2021,Maluku,264.936,2.332
8/25/2021,Maluku,266.927,1.991
8/26/2021,Maluku,268.999,2.072
8/27/2021,Maluku,272.759,3.76
8/28/2021,Maluku,275.855,3.096
8/29/2021,Maluku,275.948,0.093
8/30/2021,Maluku,280.554,4.606
8/31/2021,Maluku,285.662,5.108
9/1/2021,Maluku,290.243,4.581
9/2/2021,Maluku,295.254,5.011
9/3/2021,Maluku,298.743,3.489
9/4/2021,Maluku,301.552,2.809
9/5/2021,Maluku,302.011,0.459
9/6/2021,Maluku,307.164,5.153
9/7/2021,Maluku,313.054,5.89
9/8/2021,Maluku,316.354,3.3
9/9/2021,Maluku,320.552,4.198
9/10/2021,Maluku,324.056,3.504
9/11/2021,Maluku,327.332,3.276
9/12/2021,Maluku,327.744,0.412
9/13/2021,Maluku,332.6,4.856
9/14/2021,Maluku,336.875,4.275
9/15/2021,Maluku,340.374,3.499
9/16/2021,Maluku,346.244,5.87
9/17/2021,Maluku,349.153,2.909
9/18/2021,Maluku,352.223,3.07
9/19/2021,Maluku,353.094,0.871
9/20/2021,Maluku,356.475,3.381
9/21/2021,Maluku,359.78,3.305
9/22/2021,Maluku,363.266,3.486
9/23/2021,Maluku,367.187,3.921
9/24/2021,Maluku,370.226,3.039
9/25/2021,Maluku,372.439,2.213
9/26/2021,Maluku,372.848,0.409
9/27/2021,Maluku,376.833,3.985
9/28/2021,Maluku,380.667,3.834
9/29/2021,Maluku,384.165,3.498
9/30/2021,Maluku,388.608,4.443
10/1/2021,Maluku,392.346,3.738
10/2/2021,Maluku,395.142,2.796
10/3/2021,Maluku,395.432,0.29
10/4/2021,Maluku,398.006,2.574
10/5/2021,Maluku,401.675,3.669
10/6/2021,Maluku,404.798,3.123
10/7/2021,Maluku,409.045,4.247
10/8/2021,Maluku,412.535,3.49
10/9/2021,Maluku,415.56,3.025
10/10/2021,Maluku,416.409,0.849
10/11/2021,Maluku,419.76,3.351
10/12/2021,Maluku,422.865,3.105
10/13/2021,Maluku,426.182,3.317
10/14/2021,Maluku,429.335,3.153
10/15/2021,Maluku,432.136,2.801
10/16/2021,Maluku,435.396,3.26
10/17/2021,Maluku,436.166,0.77
10/18/2021,Maluku,440.175,4.009
10/19/2021,Maluku,442.56,2.385
10/20/2021,Maluku,444.429,1.869
10/21/2021,Maluku,447.226,2.797
10/22/2021,Maluku,450.699,3.473
10/23/2021,Maluku,452.806,2.107
10/24/2021,Maluku,453.003,0.197
10/25/2021,Maluku,455.868,2.865
10/26/2021,Maluku,458.98,3.112
10/27/2021,Maluku,461.887,2.907
10/28/2021,Maluku,465.957,4.07
10/29/2021,Maluku,470.883,4.926
10/30/2021,Maluku,474.999,4.116
10/31/2021,Maluku,475.777,0.778
11/1/2021,Maluku,480.173,4.396
11/2/2021,Maluku,483.905,3.732
11/3/2021,Maluku,487.521,3.616
11/4/2021,Maluku,490.969,3.448
11/5/2021,Maluku,493.955,2.986
11/6/2021,Maluku,497.865,3.91
11/7/2021,Maluku,498.59,0.725
11/8/2021,Maluku,502.392,3.802
11/9/2021,Maluku,507.214,4.822
11/10/2021,Maluku,513.192,5.978
11/11/2021,Maluku,517.516,4.324
11/12/2021,Maluku,521.107,3.591
11/13/2021,Maluku,525.414,4.307
11/14/2021,Maluku,527.475,2.061
11/15/2021,Maluku,533.701,6.226
11/16/2021,Maluku,538.911,5.21
11/17/2021,Maluku,544.566,5.655
11/18/2021,Maluku,549.606,5.04
11/19/2021,Maluku,553.386,3.78
11/20/2021,Maluku,557.295,3.909
11/21/2021,Maluku,557.808,0.513
11/22/2021,Maluku,562.373,4.565
11/23/2021,Maluku,566.534,4.161
11/24/2021,Maluku,570.918,4.384
11/25/2021,Maluku,575.316,4.398
11/26/2021,Maluku,579.562,4.246
11/27/2021,Maluku,586.31,6.748
11/28/2021,Maluku,587.776,1.466
11/29/2021,Maluku,595.161,7.385
11/30/2021,Maluku,603.177,8.016
12/1/2021,Maluku,608.73,5.553
12/2/2021,Maluku,614.64,5.91
12/3/2021,Maluku,618.897,4.257
12/4/2021,Maluku,624.854,5.957
12/5/2021,Maluku,626.403,1.549
12/6/2021,Maluku,632.721,6.318
12/7/2021,Maluku,641.852,9.131
12/8/2021,Maluku,650.308,8.456
12/9/2021,Maluku,658.673,8.365
12/10/2021,Maluku,666.332,7.659
12/11/2021,Maluku,674.622,8.29
12/12/2021,Maluku,676.459,1.837
12/13/2021,Maluku,684.637,8.178
12/14/2021,Maluku,691.926,7.289
12/15/2021,Maluku,701.482,9.556
12/16/2021,Maluku,710.095,8.613
12/17/2021,Maluku,716.087,5.992
12/18/2021,Maluku,723.408,7.321
12/19/2021,Maluku,724.794,1.386
12/20/2021,Maluku,731.893,7.099
12/21/2021,Maluku,737.517,5.624
12/22/2021,Maluku,744.344,6.827
12/23/2021,Maluku,750.036,5.692
12/24/2021,Maluku,752.443,2.407
12/25/2021,Maluku,753.53,1.087
12/26/2021,Maluku,754.014,0.484
12/27/2021,Maluku,755.901,1.887
1/13/2021,Lampung,0,0
1/14/2021,Lampung,0.015,0.015
1/15/2021,Lampung,0.023,0.008
1/17/2021,Lampung,0.024,0.001
1/18/2021,Lampung,0.104,0.08
1/19/2021,Lampung,0.253,0.149
1/20/2021,Lampung,0.661,0.408
1/21/2021,Lampung,1.24,0.579
1/22/2021,Lampung,1.394,0.154
1/23/2021,Lampung,1.48,0.086
1/25/2021,Lampung,1.661,0.181
1/26/2021,Lampung,2.723,1.062
1/27/2021,Lampung,3.674,0.951
1/28/2021,Lampung,5.297,1.623
1/29/2021,Lampung,7.326,2.029
1/30/2021,Lampung,7.774,0.448
2/1/2021,Lampung,10.13,2.356
2/2/2021,Lampung,13.582,3.452
2/3/2021,Lampung,16.803,3.221
2/4/2021,Lampung,19.842,3.039
2/5/2021,Lampung,22.08,2.238
2/6/2021,Lampung,23.232,1.152
2/7/2021,Lampung,23.244,0.012
2/8/2021,Lampung,24.568,1.324
2/9/2021,Lampung,25.527,0.959
2/10/2021,Lampung,26.363,0.836
2/11/2021,Lampung,27.258,0.895
2/12/2021,Lampung,27.342,0.084
2/13/2021,Lampung,27.531,0.189
2/14/2021,Lampung,27.533,0.002
2/15/2021,Lampung,28.232,0.699
2/16/2021,Lampung,29.14,0.908
2/17/2021,Lampung,30.039,0.899
2/18/2021,Lampung,30.938,0.899
2/19/2021,Lampung,31.406,0.468
2/20/2021,Lampung,31.625,0.219
2/21/2021,Lampung,31.629,0.004
2/22/2021,Lampung,32.071,0.442
2/23/2021,Lampung,32.513,0.442
2/24/2021,Lampung,32.823,0.31
2/25/2021,Lampung,33.085,0.262
2/26/2021,Lampung,33.254,0.169
2/27/2021,Lampung,33.288,0.034
2/28/2021,Lampung,33.288,0
3/1/2021,Lampung,33.512,0.224
3/2/2021,Lampung,33.939,0.427
3/3/2021,Lampung,35.378,1.439
3/4/2021,Lampung,39.953,4.575
3/5/2021,Lampung,46.703,6.75
3/6/2021,Lampung,51.527,4.824
3/7/2021,Lampung,51.72,0.193
3/8/2021,Lampung,58.709,6.989
3/9/2021,Lampung,66.338,7.629
3/10/2021,Lampung,74.547,8.209
3/11/2021,Lampung,74.789,0.242
3/12/2021,Lampung,78.752,3.963
3/13/2021,Lampung,80.624,1.872
3/14/2021,Lampung,80.705,0.081
3/15/2021,Lampung,87.592,6.887
3/16/2021,Lampung,92.078,4.486
3/17/2021,Lampung,95.64,3.562
3/18/2021,Lampung,100.043,4.403
3/19/2021,Lampung,102.504,2.461
3/20/2021,Lampung,104.042,1.538
3/21/2021,Lampung,104.073,0.031
3/22/2021,Lampung,106.965,2.892
3/23/2021,Lampung,109.71,2.745
3/24/2021,Lampung,112.921,3.211
3/25/2021,Lampung,119.163,6.242
3/26/2021,Lampung,121.523,2.36
3/27/2021,Lampung,123.728,2.205
3/28/2021,Lampung,123.892,0.164
3/29/2021,Lampung,127.202,3.31
3/30/2021,Lampung,130.548,3.346
3/31/2021,Lampung,136.38,5.832
4/1/2021,Lampung,139.35,2.97
4/2/2021,Lampung,140.224,0.874
4/3/2021,Lampung,141.859,1.635
4/4/2021,Lampung,141.865,0.006
4/5/2021,Lampung,144.231,2.366
4/6/2021,Lampung,146.377,2.146
4/7/2021,Lampung,150.262,3.885
4/8/2021,Lampung,154.669,4.407
4/9/2021,Lampung,157.117,2.448
4/10/2021,Lampung,160.494,3.377
4/11/2021,Lampung,160.711,0.217
4/12/2021,Lampung,166.876,6.165
4/13/2021,Lampung,168.088,1.212
4/14/2021,Lampung,169.236,1.148
4/15/2021,Lampung,171.32,2.084
4/16/2021,Lampung,172.261,0.941
4/17/2021,Lampung,173.273,1.012
4/18/2021,Lampung,173.325,0.052
4/19/2021,Lampung,175.306,1.981
4/20/2021,Lampung,177.272,1.966
4/21/2021,Lampung,179.436,2.164
4/22/2021,Lampung,182.621,3.185
4/23/2021,Lampung,183.425,0.804
4/24/2021,Lampung,184.905,1.48
4/25/2021,Lampung,184.92,0.015
4/26/2021,Lampung,187.911,2.991
4/27/2021,Lampung,190.612,2.701
4/28/2021,Lampung,192.451,1.839
4/29/2021,Lampung,195.121,2.67
4/30/2021,Lampung,196.512,1.391
5/1/2021,Lampung,197.111,0.599
5/2/2021,Lampung,197.112,0.001
5/3/2021,Lampung,198.626,1.514
5/4/2021,Lampung,199.918,1.292
5/5/2021,Lampung,200.905,0.987
5/6/2021,Lampung,202.52,1.615
5/7/2021,Lampung,203.148,0.628
5/8/2021,Lampung,204.02,0.872
5/9/2021,Lampung,204.027,0.007
5/10/2021,Lampung,204.818,0.791
5/11/2021,Lampung,205.101,0.283
5/12/2021,Lampung,205.128,0.027
5/13/2021,Lampung,205.128,0
5/14/2021,Lampung,205.129,0.001
5/15/2021,Lampung,205.141,0.012
5/16/2021,Lampung,205.142,0.001
5/17/2021,Lampung,205.414,0.272
5/18/2021,Lampung,206.295,0.881
5/19/2021,Lampung,207.878,1.583
5/20/2021,Lampung,209.525,1.647
5/21/2021,Lampung,210.208,0.683
5/22/2021,Lampung,210.832,0.624
5/23/2021,Lampung,210.854,0.022
5/24/2021,Lampung,213.385,2.531
5/25/2021,Lampung,217.703,4.318
5/26/2021,Lampung,217.735,0.032
5/27/2021,Lampung,221.835,4.1
5/28/2021,Lampung,224.863,3.028
5/29/2021,Lampung,225.887,1.024
5/30/2021,Lampung,225.889,0.002
5/31/2021,Lampung,228.85,2.961
6/1/2021,Lampung,228.877,0.027
6/2/2021,Lampung,232.385,3.508
6/3/2021,Lampung,236.625,4.24
6/4/2021,Lampung,240.701,4.076
6/5/2021,Lampung,243.149,2.448
6/6/2021,Lampung,243.186,0.037
6/7/2021,Lampung,248.645,5.459
6/8/2021,Lampung,254.483,5.838
6/9/2021,Lampung,261.116,6.633
6/10/2021,Lampung,267.063,5.947
6/11/2021,Lampung,269.867,2.804
6/12/2021,Lampung,271.465,1.598
6/13/2021,Lampung,271.547,0.082
6/14/2021,Lampung,278.183,6.636
6/15/2021,Lampung,286.014,7.831
6/16/2021,Lampung,293.999,7.985
6/17/2021,Lampung,301.226,7.227
6/18/2021,Lampung,304.536,3.31
6/19/2021,Lampung,306.066,1.53
6/20/2021,Lampung,306.147,0.081
6/21/2021,Lampung,314.278,8.131
6/22/2021,Lampung,320.236,5.958
6/23/2021,Lampung,325.342,5.106
6/24/2021,Lampung,329.094,3.752
6/25/2021,Lampung,331.198,2.104
6/26/2021,Lampung,376.377,45.179
6/27/2021,Lampung,381.031,4.654
6/28/2021,Lampung,418.006,36.975
6/29/2021,Lampung,445.62,27.614
6/30/2021,Lampung,463.579,17.959
7/1/2021,Lampung,477.925,14.346
7/2/2021,Lampung,486.171,8.246
7/3/2021,Lampung,493.431,7.26
7/4/2021,Lampung,494.011,0.58
7/5/2021,Lampung,503.622,9.611
7/6/2021,Lampung,511.996,8.374
7/7/2021,Lampung,521.147,9.151
7/8/2021,Lampung,529.489,8.342
7/9/2021,Lampung,534.843,5.354
7/10/2021,Lampung,541.408,6.565
7/11/2021,Lampung,541.811,0.403
7/12/2021,Lampung,558.006,16.195
7/13/2021,Lampung,567.562,9.556
7/14/2021,Lampung,574.75,7.188
7/15/2021,Lampung,580.381,5.631
7/16/2021,Lampung,583.929,3.548
7/17/2021,Lampung,587.657,3.728
7/18/2021,Lampung,587.988,0.331
7/19/2021,Lampung,590.023,2.035
7/20/2021,Lampung,590.073,0.05
7/21/2021,Lampung,593.317,3.244
7/22/2021,Lampung,597.651,4.334
7/23/2021,Lampung,600.855,3.204
7/24/2021,Lampung,603.835,2.98
7/25/2021,Lampung,604.114,0.279
7/26/2021,Lampung,607.969,3.855
7/27/2021,Lampung,613.078,5.109
7/28/2021,Lampung,617.91,4.832
7/29/2021,Lampung,621.35,3.44
7/30/2021,Lampung,623.191,1.841
7/31/2021,Lampung,624.687,1.496
8/1/2021,Lampung,624.809,0.122
8/2/2021,Lampung,629.091,4.282
8/3/2021,Lampung,633.381,4.29
8/4/2021,Lampung,638.974,5.593
8/5/2021,Lampung,645.922,6.948
8/6/2021,Lampung,652.006,6.084
8/7/2021,Lampung,658.127,6.121
8/8/2021,Lampung,658.795,0.668
8/9/2021,Lampung,666.804,8.009
8/10/2021,Lampung,676.092,9.288
8/11/2021,Lampung,677.289,1.197
8/12/2021,Lampung,693.641,16.352
8/13/2021,Lampung,700.375,6.734
8/14/2021,Lampung,708.207,7.832
8/15/2021,Lampung,708.902,0.695
8/16/2021,Lampung,728.23,19.328
8/17/2021,Lampung,730.822,2.592
8/18/2021,Lampung,743.229,12.407
8/19/2021,Lampung,757.448,14.219
8/20/2021,Lampung,764.29,6.842
8/21/2021,Lampung,768.981,4.691
8/22/2021,Lampung,769.334,0.353
8/23/2021,Lampung,781.547,12.213
8/24/2021,Lampung,793.768,12.221
8/25/2021,Lampung,806.698,12.93
8/26/2021,Lampung,820.269,13.571
8/27/2021,Lampung,829.071,8.802
8/28/2021,Lampung,836.295,7.224
8/29/2021,Lampung,838.061,1.766
8/30/2021,Lampung,857,18.939
8/31/2021,Lampung,872.814,15.814
9/1/2021,Lampung,887.22,14.406
9/2/2021,Lampung,904.718,17.498
9/3/2021,Lampung,915.663,10.945
9/4/2021,Lampung,921.858,6.195
9/5/2021,Lampung,922.643,0.785
9/6/2021,Lampung,944.371,21.728
9/7/2021,Lampung,966.8,22.429
9/8/2021,Lampung,981.567,14.767
9/9/2021,Lampung,1003.766,22.199
9/10/2021,Lampung,1017.241,13.475
9/11/2021,Lampung,1025.098,7.857
9/12/2021,Lampung,1026.04,0.942
9/13/2021,Lampung,1040.59,14.55
9/14/2021,Lampung,1056.857,16.267
9/15/2021,Lampung,1074.7,17.843
9/16/2021,Lampung,1104.765,30.065
9/17/2021,Lampung,1133.468,28.703
9/18/2021,Lampung,1176.599,43.131
9/19/2021,Lampung,1185.991,9.392
9/20/2021,Lampung,1225.818,39.827
9/21/2021,Lampung,1256.634,30.816
9/22/2021,Lampung,1290.589,33.955
9/23/2021,Lampung,1322.99,32.401
9/24/2021,Lampung,1345.301,22.311
9/25/2021,Lampung,1362.297,16.996
9/26/2021,Lampung,1363.605,1.308
9/27/2021,Lampung,1378.897,15.292
9/28/2021,Lampung,1400.69,21.793
9/29/2021,Lampung,1433.563,32.873
9/30/2021,Lampung,1475.662,42.099
10/1/2021,Lampung,1517.155,41.493
10/2/2021,Lampung,1547.148,29.993
10/3/2021,Lampung,1550.786,3.638
10/4/2021,Lampung,1600.144,49.358
10/5/2021,Lampung,1642.414,42.27
10/6/2021,Lampung,1693.805,51.391
10/7/2021,Lampung,1742.183,48.378
10/8/2021,Lampung,1786.315,44.132
10/9/2021,Lampung,1822.97,36.655
10/10/2021,Lampung,1853.344,30.374
10/11/2021,Lampung,1972.282,118.938
10/12/2021,Lampung,2072.972,100.69
10/13/2021,Lampung,2218.622,145.65
10/14/2021,Lampung,2363.915,145.293
10/15/2021,Lampung,2493.887,129.972
10/16/2021,Lampung,2605.546,111.659
10/17/2021,Lampung,2639.756,34.21
10/18/2021,Lampung,2765.954,126.198
10/19/2021,Lampung,2845.287,79.333
10/20/2021,Lampung,2857.589,12.302
10/21/2021,Lampung,2910.602,53.013
10/22/2021,Lampung,2982.489,71.887
10/23/2021,Lampung,3067.208,84.719
10/24/2021,Lampung,3074.069,6.861
10/25/2021,Lampung,3170.001,95.932
10/26/2021,Lampung,3258.657,88.656
10/27/2021,Lampung,3339.613,80.956
10/28/2021,Lampung,3398.508,58.895
10/29/2021,Lampung,3446.649,48.141
10/30/2021,Lampung,3485.141,38.492
10/31/2021,Lampung,3490.778,5.637
11/1/2021,Lampung,3521.788,31.01
11/2/2021,Lampung,3558.481,36.693
11/3/2021,Lampung,3602.701,44.22
11/4/2021,Lampung,3650.566,47.865
11/5/2021,Lampung,3693.559,42.993
11/6/2021,Lampung,3721.433,27.874
11/7/2021,Lampung,3726.349,4.916
11/8/2021,Lampung,3768.58,42.231
11/9/2021,Lampung,3811.103,42.523
11/10/2021,Lampung,3837.033,25.93
11/11/2021,Lampung,3875.022,37.989
11/12/2021,Lampung,3915.87,40.848
11/13/2021,Lampung,3944.617,28.747
11/14/2021,Lampung,3945.821,1.204
11/15/2021,Lampung,3979.991,34.17
11/16/2021,Lampung,4008.37,28.379
11/17/2021,Lampung,4034.616,26.246
11/18/2021,Lampung,4065.449,30.833
11/19/2021,Lampung,4095.105,29.656
11/20/2021,Lampung,4112.096,16.991
11/21/2021,Lampung,4114.386,2.29
11/22/2021,Lampung,4142.665,28.279
11/23/2021,Lampung,4171.369,28.704
11/24/2021,Lampung,4197.501,26.132
11/25/2021,Lampung,4225.149,27.648
11/26/2021,Lampung,4248.363,23.214
11/27/2021,Lampung,4274.413,26.05
11/28/2021,Lampung,4275.323,0.91
11/29/2021,Lampung,4295.136,19.813
11/30/2021,Lampung,4312.484,17.348
12/1/2021,Lampung,4330.993,18.509
12/2/2021,Lampung,4351.277,20.284
12/3/2021,Lampung,4368.257,16.98
12/4/2021,Lampung,4378.403,10.146
12/5/2021,Lampung,4378.899,0.496
12/6/2021,Lampung,4401.88,22.981
12/7/2021,Lampung,4424.478,22.598
12/8/2021,Lampung,4444.301,19.823
12/9/2021,Lampung,4461.103,16.802
12/10/2021,Lampung,4478.173,17.07
12/11/2021,Lampung,4488.446,10.273
12/12/2021,Lampung,4490.323,1.877
12/13/2021,Lampung,4509.393,19.07
12/14/2021,Lampung,4529.111,19.718
12/15/2021,Lampung,4546.964,17.853
12/16/2021,Lampung,4567.337,20.373
12/17/2021,Lampung,4586.086,18.749
12/18/2021,Lampung,4604.252,18.166
12/19/2021,Lampung,4617.715,13.463
12/20/2021,Lampung,4651.549,33.834
12/21/2021,Lampung,4680.667,29.118
12/22/2021,Lampung,4712.306,31.639
12/23/2021,Lampung,4740.696,28.39
12/24/2021,Lampung,4767.529,26.833
12/25/2021,Lampung,4783.935,16.406
12/26/2021,Lampung,4795.358,11.423
12/27/2021,Lampung,4804.668,9.31
1/13/2021,Kepulauan Riau,0.001,0.001
1/14/2021,Kepulauan Riau,0.065,0.064
1/15/2021,Kepulauan Riau,0.212,0.147
1/16/2021,Kepulauan Riau,0.342,0.13
1/17/2021,Kepulauan Riau,0.342,0
1/18/2021,Kepulauan Riau,0.894,0.552
1/19/2021,Kepulauan Riau,1.401,0.507
1/20/2021,Kepulauan Riau,2.138,0.737
1/21/2021,Kepulauan Riau,3.127,0.989
1/22/2021,Kepulauan Riau,3.638,0.511
1/23/2021,Kepulauan Riau,3.775,0.137
1/24/2021,Kepulauan Riau,3.782,0.007
1/25/2021,Kepulauan Riau,4.128,0.346
1/26/2021,Kepulauan Riau,4.535,0.407
1/27/2021,Kepulauan Riau,4.989,0.454
1/28/2021,Kepulauan Riau,5.841,0.852
1/29/2021,Kepulauan Riau,6.868,1.027
1/30/2021,Kepulauan Riau,7.626,0.758
1/31/2021,Kepulauan Riau,7.688,0.062
2/1/2021,Kepulauan Riau,8.259,0.571
2/2/2021,Kepulauan Riau,9.34,1.081
2/3/2021,Kepulauan Riau,10.099,0.759
2/4/2021,Kepulauan Riau,10.753,0.654
2/5/2021,Kepulauan Riau,11.195,0.442
2/6/2021,Kepulauan Riau,11.702,0.507
2/7/2021,Kepulauan Riau,11.835,0.133
2/8/2021,Kepulauan Riau,12.171,0.336
2/9/2021,Kepulauan Riau,12.4,0.229
2/10/2021,Kepulauan Riau,12.58,0.18
2/11/2021,Kepulauan Riau,12.901,0.321
2/12/2021,Kepulauan Riau,12.909,0.008
2/13/2021,Kepulauan Riau,13.227,0.318
2/14/2021,Kepulauan Riau,13.231,0.004
2/15/2021,Kepulauan Riau,13.436,0.205
2/16/2021,Kepulauan Riau,13.707,0.271
2/17/2021,Kepulauan Riau,13.979,0.272
2/18/2021,Kepulauan Riau,14.072,0.093
